LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,,False,0.0,,28.929,30.478,266.0,258.0,274.0,205.0,,SOFT,1.0,1,1.0,,0,17.6,67.0,1007.7,29.5,135,1.8
2.0,109.972,True,20.062,36.33,36.685,36.957,211.0,211.0,,207.0,109.972,SOFT,2.0,1,3.0,,0,17.4,68.0,1007.7,28.5,152,2.2
3.0,108.658,False,0.0,49.822,30.905,27.931,255.0,256.0,286.0,,108.658,INTERMEDIATE,1.0,1,5.0,,0,16.9,70.0,1007.7,26.2,160,1.8
4.0,85.251,False,0.0,29.996,29.479,25.776,269.0,263.0,293.0,252.0,85.251,INTERMEDIATE,2.0,1,4.0,,0,16.7,70.0,1007.7,26.2,187,1.3
5.0,83.461,False,0.0,28.478,29.064,25.919,282.0,260.0,297.0,279.0,83.461,INTERMEDIATE,3.0,1,4.0,,0,16.2,67.0,1007.7,24.6,152,1.8
6.0,82.503,False,0.0,28.276,28.735,25.492,280.0,262.0,293.0,296.0,82.503,INTERMEDIATE,4.0,1,3.0,,0,16.2,69.0,1007.7,24.6,177,2.0
7.0,82.116,False,0.0,27.984,28.882,25.25,278.0,261.0,289.0,284.0,82.116,INTERMEDIATE,5.0,1,2.0,,0,16.4,70.0,1007.7,24.2,143,1.8
8.0,83.232,False,0.0,28.241,29.497,25.494,280.0,261.0,290.0,281.0,82.116,INTERMEDIATE,6.0,1,2.0,,0,16.5,71.0,1007.7,24.1,130,1.8
9.0,83.313,False,0.0,28.053,29.698,25.562,279.0,262.0,289.0,,82.116,INTERMEDIATE,7.0,1,2.0,,0,16.5,73.0,1007.5,24.1,169,1.7
10.0,83.698,False,0.0,28.262,30.004,25.432,278.0,261.0,290.0,278.0,82.116,INTERMEDIATE,8.0,1,2.0,,0,16.5,70.0,1007.5,24.1,186,2.0
11.0,87.017,True,19.296,28.285,30.123,28.609,279.0,262.0,,285.0,82.116,INTERMEDIATE,9.0,1,2.0,,0,16.5,69.0,1007.5,24.2,155,2.2
12.0,98.034,False,0.0,46.13,27.928,23.976,281.0,261.0,291.0,,82.116,SOFT,1.0,1,2.0,,0,16.5,67.0,1007.5,24.3,149,1.7
13.0,78.775,False,0.0,27.13,28.012,23.633,282.0,262.0,291.0,283.0,78.775,SOFT,2.0,1,1.0,,0,16.5,66.0,1007.5,24.6,183,1.7
