LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,81.986,False,0.0,,36.535,20.724,192.0,187.0,250.0,258.0,81.986,SOFT,6.0,1,1.0,0.0,0,20.8,60.4,1015.6,43.4,311,0.3
2.0,77.48,False,0.0,20.615,36.346,20.519,193.0,191.0,250.0,259.0,77.48,SOFT,7.0,1,1.0,0.0,0,20.8,61.5,1015.6,42.9,0,0.1
3.0,77.298,False,0.0,20.46,36.305,20.533,199.0,191.0,251.0,258.0,77.298,SOFT,8.0,1,1.0,0.0,0,20.8,61.5,1015.5,42.9,0,0.4
4.0,77.237,False,0.0,20.609,36.124,20.504,,192.0,251.0,260.0,77.237,SOFT,9.0,1,1.0,0.0,0,21.0,60.4,1015.5,42.7,151,0.3
5.0,76.892,False,0.0,20.444,36.046,20.402,196.0,191.0,252.0,260.0,76.892,SOFT,10.0,1,1.0,0.0,0,21.2,59.9,1015.5,42.7,35,0.5
6.0,77.147,False,0.0,20.46,36.213,20.474,197.0,191.0,251.0,259.0,76.892,SOFT,11.0,1,1.0,0.0,0,21.3,58.9,1015.4,42.7,287,0.2
7.0,76.722,False,0.0,20.355,35.944,20.423,198.0,193.0,252.0,261.0,76.722,SOFT,12.0,1,1.0,0.0,0,21.4,58.4,1015.5,42.7,158,0.3
8.0,77.12,False,0.0,20.463,36.182,20.475,200.0,191.0,251.0,261.0,76.722,SOFT,13.0,1,1.0,0.0,0,21.4,57.9,1015.5,42.7,187,0.4
9.0,76.91,False,0.0,20.425,36.001,20.484,196.0,191.0,251.0,260.0,76.722,SOFT,14.0,1,1.0,0.0,0,21.3,58.2,1015.5,42.0,243,0.3
10.0,76.944,False,0.0,20.37,36.125,20.449,197.0,191.0,252.0,261.0,76.722,SOFT,15.0,1,1.0,0.0,0,21.4,58.0,1015.6,42.2,168,0.4
11.0,76.265,False,0.0,20.135,35.898,20.232,200.0,191.0,253.0,260.0,76.265,SOFT,16.0,1,1.0,0.0,0,21.3,57.2,1015.6,42.2,173,0.3
12.0,76.339,False,0.0,20.108,35.895,20.336,202.0,192.0,252.0,261.0,76.265,SOFT,17.0,1,1.0,0.0,0,21.3,57.3,1015.6,42.0,294,0.4
13.0,75.954,False,0.0,20.062,35.654,20.238,201.0,191.0,252.0,261.0,75.954,SOFT,18.0,1,1.0,0.0,0,21.3,58.9,1015.6,41.3,150,0.4
14.0,76.305,False,0.0,20.137,35.88,20.288,,192.0,253.0,261.0,75.954,SOFT,19.0,1,1.0,0.0,0,21.3,58.8,1015.6,41.1,173,0.4
15.0,75.818,False,0.0,20.037,35.683,20.098,200.0,194.0,252.0,263.0,75.818,SOFT,20.0,1,1.0,0.0,0,21.2,58.6,1015.8,40.8,190,0.5
16.0,75.76,False,0.0,20.033,35.658,20.069,203.0,193.0,253.0,262.0,75.76,SOFT,21.0,1,1.0,0.0,0,21.1,59.1,1015.6,40.0,191,0.4
17.0,75.99,False,0.0,20.052,35.7,20.238,206.0,194.0,253.0,262.0,75.76,SOFT,22.0,1,1.0,0.0,0,21.0,59.8,1015.7,39.6,171,0.4
18.0,75.917,False,0.0,19.961,35.716,20.24,204.0,192.0,253.0,263.0,75.76,SOFT,23.0,1,1.0,0.0,0,21.0,59.0,1015.6,39.6,171,0.3
19.0,75.655,False,0.0,19.958,35.556,20.141,203.0,194.0,254.0,264.0,75.655,SOFT,24.0,1,1.0,0.0,0,21.0,59.3,1015.7,39.9,170,0.4
20.0,76.084,False,0.0,20.113,35.659,20.312,206.0,192.0,254.0,265.0,75.655,SOFT,25.0,1,1.0,0.0,0,21.1,59.5,1015.7,40.4,166,0.3
21.0,76.184,False,0.0,20.04,35.831,20.313,200.0,192.0,255.0,265.0,75.655,SOFT,26.0,1,1.0,0.0,0,21.3,59.9,1015.7,40.3,184,0.3
22.0,76.144,False,0.0,20.04,35.744,20.36,203.0,192.0,255.0,266.0,75.655,SOFT,27.0,1,1.0,0.0,0,21.3,59.7,1015.7,40.0,166,0.4
23.0,76.272,False,0.0,20.015,35.995,20.262,199.0,193.0,254.0,265.0,75.655,SOFT,28.0,1,1.0,0.0,0,21.2,58.8,1015.8,40.5,165,0.4
24.0,76.244,False,0.0,20.102,35.705,20.437,203.0,191.0,254.0,266.0,75.655,SOFT,29.0,1,1.0,0.0,0,21.4,58.8,1015.9,40.5,175,0.3
25.0,76.531,False,0.0,20.095,35.94,20.496,204.0,193.0,254.0,269.0,75.655,SOFT,30.0,1,1.0,0.0,0,21.5,59.3,1015.8,40.0,199,0.3
26.0,76.322,False,0.0,19.963,35.956,20.403,203.0,192.0,256.0,266.0,75.655,SOFT,31.0,1,1.0,0.0,0,21.3,59.0,1015.8,39.6,183,0.3
27.0,76.0,False,0.0,19.895,35.729,20.376,202.0,192.0,255.0,267.0,75.655,SOFT,32.0,1,1.0,0.0,0,21.0,59.5,1015.9,39.4,185,0.4
28.0,75.981,False,0.0,19.919,35.709,20.353,205.0,191.0,257.0,268.0,75.655,SOFT,33.0,1,1.0,0.0,0,20.9,60.0,1015.8,37.8,217,0.5
29.0,76.551,False,0.0,20.033,36.052,20.466,201.0,193.0,257.0,272.0,75.655,SOFT,34.0,1,1.0,0.0,0,21.0,60.6,1015.7,37.3,173,0.4
30.0,76.582,False,0.0,20.164,36.138,20.28,202.0,192.0,255.0,268.0,75.655,SOFT,35.0,1,2.0,0.0,0,20.8,60.7,1015.7,36.7,173,0.3
31.0,75.167,False,0.0,19.694,35.358,20.115,210.0,194.0,256.0,265.0,75.167,SOFT,36.0,1,1.0,0.0,0,20.7,61.4,1015.7,35.9,289,0.3
32.0,75.889,False,0.0,19.915,35.662,20.312,204.0,193.0,255.0,265.0,75.167,SOFT,37.0,1,1.0,0.0,0,20.6,61.7,1015.7,35.5,183,0.3
33.0,75.827,False,0.0,19.996,35.553,20.278,206.0,194.0,256.0,265.0,75.167,SOFT,38.0,1,1.0,0.0,0,20.4,62.8,1015.5,35.4,109,0.3
34.0,92.339,True,23.459,,35.567,,207.0,194.0,,266.0,75.167,SOFT,39.0,1,1.0,0.0,0,20.4,63.5,1015.8,35.3,203,0.2
35.0,80.639,False,0.0,23.59,36.471,20.578,193.0,190.0,255.0,268.0,75.167,HARD,1.0,1,1.0,0.0,0,20.4,63.0,1015.7,35.0,160,0.4
