LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,86.19,False,0.0,,31.209,28.133,264.0,266.0,270.0,274.0,86.19,SOFT,4.0,,1.0,0.0,0,21.5,57.7,994.4,31.7,233,0.1
2.0,83.561,False,0.0,23.693,31.434,28.434,262.0,259.0,270.0,295.0,83.561,SOFT,5.0,,1.0,0.0,0,21.5,58.6,994.5,31.6,84,0.3
3.0,83.25,False,0.0,23.72,31.302,28.228,263.0,262.0,271.0,296.0,83.25,SOFT,6.0,,1.0,0.0,0,21.7,58.0,994.8,31.6,233,0.2
4.0,83.209,False,0.0,23.751,31.365,28.093,,263.0,272.0,297.0,83.209,SOFT,7.0,,1.0,0.0,0,21.8,58.0,995.0,31.7,116,0.2
5.0,83.206,False,0.0,23.607,31.47,28.129,258.0,267.0,272.0,299.0,83.206,SOFT,8.0,,1.0,0.0,0,21.8,58.5,994.8,31.6,71,0.5
6.0,83.227,False,0.0,23.61,31.467,28.15,,266.0,273.0,300.0,83.206,SOFT,9.0,,1.0,0.0,0,21.8,58.4,994.6,31.0,41,0.2
7.0,83.09,False,0.0,23.657,31.338,28.095,259.0,262.0,273.0,,83.09,SOFT,10.0,,1.0,0.0,0,21.7,58.1,994.4,31.4,57,0.5
8.0,85.483,False,0.0,23.691,31.535,30.257,256.0,234.0,91.0,301.0,83.09,SOFT,11.0,,1.0,0.0,0,21.7,58.1,994.5,30.8,173,0.5
9.0,134.88,False,0.0,40.654,50.246,43.98,100.0,154.0,203.0,246.0,83.09,SOFT,12.0,,1.0,0.0,0,21.7,57.4,994.2,31.0,71,0.6
10.0,139.896,False,0.0,37.71,52.852,49.334,103.0,174.0,273.0,233.0,83.09,SOFT,13.0,1,1.0,0.0,0,21.8,57.7,994.1,31.3,103,0.6
11.0,83.251,False,0.0,23.779,31.303,28.169,262.0,269.0,273.0,298.0,83.09,SOFT,14.0,1,1.0,0.0,0,21.8,57.7,993.9,31.4,61,0.3
12.0,83.297,False,0.0,23.744,31.323,28.23,256.0,267.0,273.0,297.0,83.09,SOFT,15.0,1,1.0,0.0,0,21.9,57.7,993.8,31.8,41,0.5
13.0,83.009,False,0.0,23.597,31.287,28.125,263.0,271.0,273.0,300.0,83.009,SOFT,16.0,1,1.0,0.0,0,21.9,57.1,993.6,32.2,78,0.4
14.0,83.155,False,0.0,23.64,31.376,28.139,261.0,268.0,273.0,299.0,83.009,SOFT,17.0,1,1.0,0.0,0,22.0,57.0,993.9,32.7,70,0.6
15.0,83.152,False,0.0,23.612,31.393,28.147,263.0,269.0,273.0,300.0,83.009,SOFT,18.0,1,1.0,0.0,0,22.3,56.4,993.9,32.7,58,0.5
16.0,83.515,False,0.0,23.665,31.479,28.371,261.0,265.0,273.0,,83.009,SOFT,19.0,1,1.0,0.0,0,22.3,55.9,993.8,32.7,73,0.4
17.0,83.263,False,0.0,23.724,31.35,28.189,259.0,269.0,273.0,301.0,83.009,SOFT,20.0,1,1.0,0.0,0,22.3,56.6,993.7,32.4,338,0.3
