LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,,False,0.0,,49.176,18.794,288.0,205.0,310.0,189.0,,INTERMEDIATE,1.0,1,12.0,,0,22.4,78.0,926.6,25.0,173,0.5
2.0,87.134,False,0.0,21.981,46.412,18.741,300.0,218.0,307.0,248.0,87.134,INTERMEDIATE,2.0,1,10.0,,0,22.4,78.0,926.6,24.6,265,0.7
3.0,86.24,False,0.0,21.716,45.98,18.544,294.0,208.0,310.0,245.0,86.24,INTERMEDIATE,3.0,1,10.0,,0,22.3,78.0,926.5,24.5,187,0.9
4.0,86.702,False,0.0,22.151,46.15,18.401,287.0,201.0,312.0,229.0,86.24,INTERMEDIATE,4.0,1,10.0,,0,22.2,77.0,926.6,24.4,188,1.1
5.0,85.394,False,0.0,21.773,45.18,18.441,298.0,216.0,310.0,256.0,85.394,INTERMEDIATE,5.0,1,9.0,,0,22.2,78.0,926.6,24.6,201,0.7
6.0,84.311,False,0.0,21.513,44.507,18.291,305.0,223.0,301.0,258.0,84.311,INTERMEDIATE,6.0,1,8.0,,0,22.2,78.0,926.6,24.9,191,1.1
7.0,84.342,False,0.0,21.324,44.661,18.357,301.0,222.0,307.0,248.0,84.311,INTERMEDIATE,7.0,1,8.0,,0,22.1,77.0,926.6,24.9,330,0.7
8.0,84.657,False,0.0,21.307,44.926,18.424,300.0,213.0,311.0,257.0,84.311,INTERMEDIATE,8.0,1,8.0,,0,22.2,78.0,926.5,25.0,213,1.0
9.0,84.778,False,0.0,21.402,45.08,18.296,305.0,216.0,313.0,261.0,84.311,INTERMEDIATE,9.0,1,8.0,,0,22.1,77.0,926.6,25.0,170,0.9
10.0,84.015,False,0.0,21.208,44.455,18.352,304.0,213.0,310.0,282.0,84.015,INTERMEDIATE,10.0,1,7.0,,0,22.1,77.0,926.5,25.0,227,1.1
11.0,84.156,False,0.0,21.31,44.612,18.234,301.0,219.0,307.0,266.0,84.015,INTERMEDIATE,11.0,1,6.0,,0,22.1,75.0,926.5,24.8,81,1.0
12.0,83.43,False,0.0,21.074,44.159,18.197,302.0,224.0,308.0,264.0,83.43,INTERMEDIATE,12.0,1,6.0,,0,22.2,75.0,926.6,24.8,0,0.7
13.0,84.512,False,0.0,21.427,44.654,18.431,,211.0,309.0,272.0,83.43,INTERMEDIATE,13.0,1,6.0,,0,22.3,76.0,926.5,25.2,137,0.8
14.0,84.791,False,0.0,21.468,45.052,18.271,,218.0,307.0,265.0,83.43,INTERMEDIATE,14.0,1,6.0,,0,22.3,76.0,926.5,25.3,331,0.5
15.0,84.669,False,0.0,21.62,44.775,18.274,304.0,218.0,309.0,252.0,83.43,INTERMEDIATE,15.0,1,6.0,,0,22.3,75.0,926.5,25.3,42,1.1
16.0,85.131,False,0.0,21.616,45.371,18.144,296.0,221.0,311.0,248.0,83.43,INTERMEDIATE,16.0,1,6.0,,0,22.2,76.0,926.4,25.3,264,0.7
17.0,84.328,False,0.0,21.517,44.642,18.169,304.0,224.0,310.0,260.0,83.43,INTERMEDIATE,17.0,1,6.0,,0,22.1,75.0,926.5,25.3,0,0.8
18.0,84.248,False,0.0,21.508,44.62,18.12,,224.0,310.0,258.0,83.43,INTERMEDIATE,18.0,1,6.0,,0,22.0,76.0,926.5,25.1,338,0.5
19.0,84.493,False,0.0,21.571,44.905,18.017,306.0,227.0,309.0,254.0,83.43,INTERMEDIATE,19.0,1,6.0,,0,22.0,77.0,926.5,25.1,207,0.6
20.0,83.915,False,0.0,21.355,44.416,18.144,307.0,225.0,311.0,266.0,83.43,INTERMEDIATE,20.0,1,6.0,,0,22.0,79.0,926.4,24.9,154,0.4
21.0,84.269,False,0.0,22.164,44.189,17.916,304.0,225.0,310.0,258.0,83.43,INTERMEDIATE,21.0,1,6.0,,0,22.0,81.0,926.4,24.9,343,1.1
