LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,101.413,False,0.0,,41.689,27.888,281.0,261.0,242.0,189.0,101.413,MEDIUM,1.0,2,2.0,0.989,0,30.8,75.0,1007.7,37.3,0,0.4
2.0,98.79,False,0.0,29.027,41.805,27.958,293.0,252.0,244.0,276.0,98.79,MEDIUM,2.0,1,2.0,1.299,0,30.8,75.0,1007.7,37.4,192,0.9
3.0,98.917,False,0.0,29.353,41.641,27.923000000000002,283.0,255.0,243.0,274.0,98.79,MEDIUM,3.0,1,2.0,1.81,0,30.9,75.0,1007.8,37.4,217,1.4
4.0,98.47,False,0.0,29.193,41.518,27.759,281.0,256.0,242.0,273.0,98.47,MEDIUM,4.0,1,2.0,1.834,0,31.0,74.0,1007.8,37.2,203,1.1
5.0,97.906,False,0.0,29.031,41.31,27.565,283.0,256.0,244.0,275.0,97.906,MEDIUM,5.0,1,2.0,1.802,0,31.1,74.0,1007.8,36.6,195,1.4
6.0,97.997,False,0.0,28.951999999999998,41.383,27.662,286.0,258.0,247.0,,97.906,MEDIUM,6.0,1,2.0,1.956,0,31.1,75.0,1007.9,36.5,180,0.7
7.0,97.774,False,0.0,29.021,41.271,27.482,285.0,259.0,246.0,277.0,97.774,MEDIUM,7.0,1,2.0,2.109,0,31.1,75.0,1007.9,36.5,228,1.0
8.0,97.669,False,0.0,29.109,41.083,27.477,,258.0,247.0,,97.669,MEDIUM,8.0,1,2.0,2.6959999999999997,0,31.0,75.0,1007.9,36.9,155,0.9
9.0,97.89,False,0.0,28.961,41.421,27.508,,257.0,247.0,,97.669,MEDIUM,9.0,1,2.0,3.871,0,31.1,75.0,1007.8,37.0,251,0.8
10.0,97.739,False,0.0,28.882,41.405,27.452,,258.0,248.0,,97.669,MEDIUM,10.0,1,2.0,4.78,0,31.1,75.0,1008.0,37.0,245,0.8
11.0,97.593,False,0.0,28.842,41.269,27.482,,259.0,247.0,,97.593,MEDIUM,11.0,1,2.0,5.7219999999999995,0,31.1,75.0,1007.9,36.8,183,0.7
12.0,97.778,False,0.0,28.894,41.425,27.459,284.0,258.0,247.0,,97.593,MEDIUM,12.0,1,2.0,7.005,0,31.1,75.0,1008.0,36.8,196,1.6
