LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,97.284,False,0.0,,41.266,23.616,234.0,250.0,276.0,251.0,97.284,SOFT,4.0,,1.0,0.0,0,18.3,49.0,1017.0,23.8,28,0.9
2.0,96.296,False,0.0,30.916,41.661,23.719,232.0,248.0,276.0,287.0,96.296,SOFT,5.0,,1.0,0.0,0,18.3,49.0,1017.0,23.8,33,1.1
3.0,96.753,False,0.0,30.999,41.966,23.788,231.0,243.0,276.0,290.0,96.296,SOFT,6.0,,1.0,0.0,0,18.3,49.0,1017.0,23.8,32,1.0
4.0,96.647,False,0.0,30.931,41.892,23.824,233.0,253.0,276.0,,96.296,SOFT,7.0,,1.0,0.0,0,18.3,49.0,1017.0,23.6,37,0.7
5.0,97.173,False,0.0,31.255,42.056,23.862,231.0,245.0,276.0,289.0,96.296,SOFT,8.0,,1.0,0.0,0,18.3,50.0,1017.1,23.5,40,1.5
6.0,97.092,False,0.0,31.041,42.187,23.864,,247.0,276.0,296.0,96.296,SOFT,9.0,,1.0,0.0,0,18.3,49.0,1017.1,23.5,0,0.6
7.0,97.038,False,0.0,31.015,42.118,23.905,232.0,242.0,277.0,291.0,96.296,SOFT,10.0,,1.0,0.0,0,18.3,50.0,1017.2,23.7,10,0.5
8.0,97.024,False,0.0,31.041,42.077,23.906,231.0,250.0,277.0,,96.296,SOFT,11.0,1,1.0,0.0,0,18.2,50.0,1017.2,23.7,126,1.1
9.0,97.229,False,0.0,31.1,42.166,23.963,,243.0,276.0,292.0,96.296,SOFT,12.0,1,1.0,0.0,0,18.2,50.0,1017.1,23.5,221,0.6
10.0,96.96,False,0.0,30.986,42.009,23.965,232.0,244.0,277.0,293.0,96.296,SOFT,13.0,1,1.0,0.0,0,18.2,50.0,1017.2,23.5,330,0.5
11.0,97.085,False,0.0,30.974,42.142,23.969,,246.0,277.0,292.0,96.296,SOFT,14.0,1,1.0,0.0,0,18.2,50.0,1017.2,23.4,155,0.6
12.0,97.045,False,0.0,30.966,42.091,23.988,234.0,249.0,277.0,,96.296,SOFT,15.0,1,1.0,0.0,0,18.3,50.0,1017.2,23.6,354,0.5
13.0,97.03,False,0.0,30.964,42.055,24.011,233.0,251.0,277.0,,96.296,SOFT,16.0,1,1.0,0.0,0,18.3,50.0,1017.2,23.5,42,0.4
14.0,97.028,False,0.0,30.938,42.042,24.048,,253.0,277.0,293.0,96.296,SOFT,17.0,1,1.0,0.0,0,18.2,50.0,1017.2,23.3,0,0.5
15.0,97.011,False,0.0,30.887,42.058,24.066,232.0,254.0,276.0,,96.296,SOFT,18.0,1,1.0,0.0,0,18.1,50.0,1017.2,23.3,179,0.0
16.0,97.168,False,0.0,31.048,42.032,24.088,233.0,260.0,277.0,292.0,96.296,SOFT,19.0,1,1.0,0.0,0,18.1,50.0,1017.2,23.2,236,0.4
17.0,99.896,True,25.088,31.006,42.06,26.83,232.0,262.0,,293.0,96.296,SOFT,20.0,1,1.0,0.0,0,18.1,51.0,1017.1,23.4,178,0.7
18.0,117.854,False,0.0,52.815,41.511,23.528,232.0,252.0,277.0,212.0,96.296,HARD,1.0,1,1.0,0.0,0,18.1,50.0,1017.1,23.3,303,0.0
19.0,95.283,False,0.0,30.628,41.162,23.493,233.0,248.0,278.0,288.0,95.283,HARD,2.0,1,1.0,0.0,0,18.1,50.0,1017.1,23.3,71,0.5
20.0,95.16,False,0.0,30.585,41.1,23.475,,256.0,278.0,291.0,95.16,HARD,3.0,1,1.0,0.0,0,18.1,50.0,1017.1,23.2,27,0.7
21.0,95.316,False,0.0,30.576,41.24,23.5,235.0,251.0,278.0,293.0,95.16,HARD,4.0,1,1.0,0.0,0,18.1,50.0,1017.1,23.1,94,0.7
22.0,95.204,False,0.0,30.56,41.142,23.502,234.0,254.0,279.0,294.0,95.16,HARD,5.0,1,1.0,0.0,0,18.1,50.0,1017.2,23.2,37,0.5
23.0,95.216,False,0.0,30.553,41.145,23.518,,253.0,279.0,,95.16,HARD,6.0,1,1.0,0.0,0,18.1,50.0,1017.1,23.0,338,0.8
24.0,95.289,False,0.0,30.548000000000002,41.257,23.484,,257.0,279.0,,95.16,HARD,7.0,1,1.0,0.0,0,18.1,50.0,1017.2,23.0,25,0.3
25.0,95.342,False,0.0,30.518,41.282,23.542,233.0,250.0,279.0,295.0,95.16,HARD,8.0,1,1.0,0.0,0,18.1,49.0,1017.1,23.0,47,0.7
26.0,95.223,False,0.0,30.522,41.14,23.561,235.0,257.0,279.0,,95.16,HARD,9.0,1,1.0,0.0,0,18.1,49.0,1017.2,22.9,46,0.7
27.0,95.581,False,0.0,30.649,41.338,23.594,230.0,250.0,279.0,294.0,95.16,HARD,10.0,1,1.0,0.0,0,18.1,49.0,1017.2,22.9,246,0.7
28.0,95.477,False,0.0,30.588,41.272,23.617,233.0,258.0,278.0,293.0,95.16,HARD,11.0,1,1.0,0.0,0,18.1,49.0,1017.3,22.8,55,0.6
29.0,95.793,False,0.0,30.679,41.485,23.629,234.0,258.0,279.0,,95.16,HARD,12.0,1,1.0,0.0,0,18.1,49.0,1017.2,22.8,0,0.8
30.0,95.771,False,0.0,30.657,41.47,23.644,,254.0,279.0,294.0,95.16,HARD,13.0,1,1.0,0.0,0,18.0,49.0,1017.2,22.7,28,0.7
31.0,95.679,False,0.0,30.635,41.435,23.609,,260.0,279.0,295.0,95.16,HARD,14.0,1,1.0,0.0,0,18.0,49.0,1017.3,22.6,96,0.8
32.0,95.886,False,0.0,30.669,41.519,23.698,,260.0,279.0,296.0,95.16,HARD,15.0,1,1.0,0.0,0,18.0,49.0,1017.2,22.7,30,0.6
33.0,95.863,False,0.0,30.69,41.459,23.714,233.0,258.0,279.0,295.0,95.16,HARD,16.0,1,1.0,0.0,0,18.0,49.0,1017.3,22.7,28,0.7
