LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,115.49,False,0.0,,44.61,25.791,182.0,209.0,315.0,319.0,115.49,MEDIUM,1.0,,5.0,3.384,0,26.8,41.0,1017.7,45.3,241,0.8
2.0,109.632,False,0.0,39.449,44.481,25.701999999999998,194.0,209.0,323.0,319.0,109.632,MEDIUM,2.0,,5.0,3.733,0,26.8,41.0,1017.6,45.6,117,1.7
3.0,109.13,False,0.0,39.118,44.415,25.597,191.0,206.0,318.0,321.0,109.13,MEDIUM,3.0,,5.0,4.451,0,26.9,37.0,1017.7,45.7,65,1.0
4.0,109.608,False,0.0,39.046,44.387,26.175,200.0,210.0,317.0,321.0,109.13,MEDIUM,4.0,,5.0,5.651,0,26.8,37.0,1017.5,44.9,116,1.5
5.0,109.245,False,0.0,39.312,44.211,25.722,199.0,205.0,320.0,320.0,109.13,MEDIUM,5.0,,5.0,6.582,0,26.4,39.0,1017.6,44.5,87,1.7
6.0,108.795,False,0.0,38.883,44.254,25.658,,211.0,320.0,318.0,108.795,MEDIUM,6.0,,5.0,7.325,0,26.3,40.0,1017.7,45.0,118,0.8
7.0,108.797,False,0.0,38.936,44.131,25.73,197.0,214.0,319.0,319.0,108.795,MEDIUM,7.0,,5.0,7.611,0,26.3,39.0,1017.6,44.6,130,2.3
8.0,108.643,False,0.0,38.88,44.103,25.66,201.0,215.0,320.0,318.0,108.643,MEDIUM,8.0,,5.0,8.582,0,26.3,40.0,1017.7,44.7,97,0.9
9.0,108.448,False,0.0,38.68,44.085,25.683,207.0,209.0,319.0,318.0,108.448,MEDIUM,9.0,1,5.0,9.202,0,26.5,40.0,1017.7,44.7,104,0.9
10.0,109.448,False,0.0,38.989,44.635,25.824,200.0,208.0,318.0,317.0,108.448,MEDIUM,10.0,1,5.0,10.556000000000001,0,26.8,37.0,1017.6,44.7,61,2.2
11.0,109.645,False,0.0,39.235,44.447,25.963,198.0,213.0,314.0,318.0,108.448,MEDIUM,11.0,1,5.0,12.279,0,26.7,37.0,1017.7,44.7,67,0.8
12.0,114.511,True,21.047,39.506,45.125,29.88,196.0,210.0,,315.0,108.448,MEDIUM,12.0,1,5.0,18.7,0,26.9,37.0,1017.7,44.8,65,0.9
13.0,126.486,False,0.0,56.262,44.841,25.383,189.0,200.0,340.0,326.0,108.448,HARD,1.0,1,9.0,36.725,0,26.8,38.0,1017.6,44.3,99,0.8
14.0,108.269,False,0.0,38.439,44.264,25.566,194.0,197.0,340.0,322.0,108.269,HARD,2.0,1,8.0,36.163,0,27.0,36.0,1017.6,44.7,95,1.4
15.0,107.812,False,0.0,38.535,43.701,25.576,196.0,214.0,341.0,322.0,107.812,HARD,3.0,1,7.0,33.985,0,26.5,37.0,1017.6,44.1,60,2.3
