LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,101.657,False,0.0,,40.291,33.295,214.0,169.0,199.0,312.0,101.657,MEDIUM,1.0,2,2.0,1.67,0,27.8,38.0,1006.7,46.7,117,0.5
2.0,99.991,False,0.0,26.845,39.996,33.15,215.0,174.0,199.0,306.0,99.991,MEDIUM,2.0,2,2.0,1.32,0,28.0,37.0,1006.7,47.0,189,0.7
3.0,122.849,False,0.0,26.98,46.144,49.725,213.0,116.0,156.0,183.0,99.991,MEDIUM,3.0,2,2.0,1.296,0,28.3,37.0,1006.7,47.2,185,1.6
4.0,,False,0.0,40.222,58.115,53.159,134.0,156.0,173.0,205.0,99.991,MEDIUM,4.0,2,2.0,,0,28.2,36.0,1006.5,47.4,220,1.7
5.0,,False,0.0,40.279,61.864,65.48,149.0,136.0,203.0,130.0,99.991,MEDIUM,5.0,1,2.0,,0,28.0,34.0,1006.6,47.8,229,1.4
6.0,99.779,False,0.0,27.069,39.822,32.888,209.0,177.0,201.0,302.0,99.779,MEDIUM,6.0,1,2.0,,0,28.0,33.0,1006.5,47.9,323,1.3
7.0,99.731,False,0.0,26.838,39.793,33.1,214.0,178.0,200.0,305.0,99.731,MEDIUM,7.0,1,2.0,,0,28.1,33.0,1006.5,47.2,295,1.7
8.0,100.082,False,0.0,26.809,39.973,33.3,211.0,179.0,199.0,306.0,99.731,MEDIUM,8.0,1,2.0,,0,28.0,35.0,1006.4,46.9,317,2.8
9.0,100.032,False,0.0,26.901,39.932,33.199,213.0,176.0,199.0,308.0,99.731,MEDIUM,9.0,1,2.0,,0,28.1,36.0,1006.6,46.9,300,2.6
10.0,99.97,False,0.0,26.919,39.916,33.135,214.0,177.0,199.0,309.0,99.731,MEDIUM,10.0,1,2.0,,0,28.1,37.0,1006.5,46.7,286,1.5
11.0,100.246,False,0.0,26.971,40.034,33.241,212.0,177.0,199.0,305.0,99.731,MEDIUM,11.0,1,2.0,,0,28.2,36.0,1006.4,47.0,335,0.7
12.0,100.182,False,0.0,26.876,40.067,33.239,216.0,178.0,199.0,304.0,99.731,MEDIUM,12.0,1,2.0,,0,28.2,36.0,1006.4,47.1,322,1.4
13.0,99.936,False,0.0,26.778,39.941,33.217,217.0,178.0,199.0,304.0,99.731,MEDIUM,13.0,1,2.0,,0,28.0,36.0,1006.4,47.1,315,1.5
14.0,99.846,False,0.0,26.852,40.132,32.862,216.0,177.0,199.0,304.0,99.731,MEDIUM,14.0,1,2.0,,0,28.3,35.0,1006.2,47.8,4,0.9
15.0,100.192,False,0.0,26.866,40.207,33.119,,177.0,199.0,304.0,99.731,MEDIUM,15.0,1,2.0,,0,28.4,35.0,1006.2,47.4,308,1.2
16.0,100.033,False,0.0,26.828,40.121,33.084,214.0,178.0,200.0,304.0,99.731,MEDIUM,16.0,1,2.0,,0,28.4,35.0,1006.2,47.4,268,1.5
17.0,100.16,False,0.0,26.898,40.213,33.049,213.0,177.0,200.0,306.0,99.731,MEDIUM,17.0,1,2.0,,0,28.4,35.0,1006.2,47.6,0,1.8
18.0,99.921,False,0.0,26.852,40.158,32.911,,180.0,201.0,306.0,99.731,MEDIUM,18.0,1,2.0,,0,28.4,34.0,1006.3,47.6,174,0.5
19.0,99.981,False,0.0,26.887,40.169,32.925,,177.0,199.0,304.0,99.731,MEDIUM,19.0,1,2.0,,0,28.2,36.0,1006.2,47.2,194,2.9
20.0,99.986,False,0.0,26.727,40.105,33.154,216.0,179.0,201.0,307.0,99.731,MEDIUM,20.0,1,2.0,,0,28.4,36.0,1006.1,47.1,178,1.1
21.0,99.803,False,0.0,26.783,39.936,33.084,,175.0,201.0,307.0,99.731,MEDIUM,21.0,1,2.0,,0,28.5,36.0,1006.1,47.1,0,0.7
22.0,100.099,False,0.0,26.679,40.16,33.26,,176.0,199.0,310.0,99.731,MEDIUM,22.0,1,2.0,,0,28.5,36.0,1006.1,47.4,184,2.3
23.0,100.42,False,0.0,26.817,40.4,33.203,,177.0,200.0,306.0,99.731,MEDIUM,23.0,1,2.0,,0,28.4,35.0,1006.1,47.8,305,1.4
24.0,100.318,False,0.0,26.799,40.279,33.24,,177.0,200.0,304.0,99.731,MEDIUM,24.0,1,2.0,,0,28.5,34.0,1006.2,47.8,286,2.2
25.0,100.718,True,24.392,26.82,40.18,33.718,,177.0,,307.0,99.731,MEDIUM,25.0,1,2.0,,0,28.5,33.0,1006.1,47.8,198,1.6
26.0,119.619,False,0.0,47.267,39.643,32.709,211.0,180.0,202.0,306.0,99.731,HARD,1.0,1,5.0,,0,28.5,33.0,1006.2,48.0,179,1.1
27.0,99.046,False,0.0,26.823,39.567,32.656,218.0,180.0,201.0,308.0,99.046,HARD,2.0,1,5.0,,0,28.5,33.0,1006.1,47.3,195,1.1
28.0,98.784,False,0.0,26.643,39.536,32.605,215.0,178.0,202.0,309.0,98.784,HARD,3.0,1,5.0,,0,28.5,34.0,1006.0,47.5,194,1.9
29.0,99.067,False,0.0,26.615,39.745,32.707,219.0,178.0,202.0,304.0,98.784,HARD,4.0,1,5.0,,0,28.7,33.0,1005.9,47.2,268,0.8
30.0,98.75,False,0.0,26.513,39.487,32.75,,178.0,201.0,305.0,98.75,HARD,5.0,1,5.0,,0,29.0,32.0,1005.8,47.7,285,1.0
31.0,99.058,False,0.0,26.553,39.801,32.704,217.0,178.0,201.0,307.0,98.75,HARD,6.0,1,5.0,,0,28.9,32.0,1005.8,47.7,329,1.7
32.0,99.106,False,0.0,26.539,39.772,32.795,219.0,178.0,201.0,307.0,98.75,HARD,7.0,1,4.0,,0,28.8,32.0,1005.8,47.4,254,0.7
33.0,98.827,False,0.0,26.479,39.75,32.598,218.0,179.0,201.0,308.0,98.75,HARD,8.0,1,3.0,,0,28.7,32.0,1005.8,47.5,320,1.5
34.0,99.063,False,0.0,26.612,39.814,32.637,217.0,180.0,202.0,307.0,98.75,HARD,9.0,2,3.0,,0,28.8,33.0,1005.7,47.4,333,2.8
35.0,99.004,False,0.0,26.464,39.878,32.662,,180.0,203.0,306.0,98.75,HARD,10.0,1,3.0,,0,28.8,33.0,1005.7,47.1,320,0.8
36.0,98.715,False,0.0,26.424,39.583,32.708,219.0,180.0,200.0,305.0,98.715,HARD,11.0,2,3.0,,0,28.8,33.0,1005.7,47.0,107,0.8
37.0,98.963,False,0.0,26.457,39.726,32.78,221.0,180.0,203.0,304.0,98.715,HARD,12.0,4,3.0,,0,28.9,33.0,1005.9,47.2,0,0.7
38.0,98.641,False,0.0,26.445,39.58,32.616,,180.0,201.0,306.0,98.641,HARD,13.0,4,3.0,,0,28.9,33.0,1005.8,47.1,302,1.0
39.0,98.358,False,0.0,26.446,39.359,32.553,220.0,180.0,201.0,311.0,98.358,HARD,14.0,4,3.0,,0,29.0,33.0,1005.8,47.1,331,1.8
40.0,98.624,False,0.0,26.397,39.556,32.671,224.0,178.0,200.0,309.0,98.358,HARD,15.0,4,3.0,,0,29.0,32.0,1005.7,46.9,309,1.4
41.0,98.463,False,0.0,26.487,39.487,32.489,223.0,179.0,203.0,311.0,98.358,HARD,16.0,1,3.0,,0,28.9,32.0,1005.7,47.4,23,1.2
42.0,98.117,False,0.0,26.234,39.472,32.411,222.0,179.0,204.0,311.0,98.117,HARD,17.0,1,3.0,,0,28.9,32.0,1005.7,47.4,337,0.9
43.0,98.526,False,0.0,26.226,39.737,32.563,,178.0,203.0,308.0,98.117,HARD,18.0,1,3.0,,0,29.0,33.0,1005.8,46.4,0,1.1
44.0,98.453,False,0.0,26.351,39.641,32.461,225.0,179.0,203.0,304.0,98.117,HARD,19.0,1,3.0,,0,29.0,33.0,1005.7,46.4,0,1.5
45.0,98.269,False,0.0,26.288,39.451,32.53,223.0,181.0,201.0,310.0,98.117,HARD,20.0,1,3.0,,0,29.0,33.0,1005.7,46.5,302,0.5
46.0,98.255,False,0.0,26.373,39.529,32.353,,179.0,204.0,307.0,98.117,HARD,21.0,1,3.0,,0,29.1,32.0,1005.7,47.0,157,1.4
47.0,99.191,False,0.0,26.584,39.713,32.894,221.0,180.0,203.0,311.0,98.117,HARD,22.0,1,3.0,,0,29.1,32.0,1005.6,46.8,175,2.2
48.0,98.572,False,0.0,26.297,39.69,32.585,225.0,178.0,202.0,304.0,98.117,HARD,23.0,1,3.0,,0,29.1,32.0,1005.7,46.7,184,2.1
49.0,98.598,False,0.0,26.45,39.572,32.576,226.0,183.0,203.0,307.0,98.117,HARD,24.0,1,3.0,,0,29.0,33.0,1005.7,46.7,275,0.8
50.0,98.692,False,0.0,26.364,39.769,32.559,228.0,180.0,203.0,301.0,98.117,HARD,25.0,1,3.0,,0,28.9,32.0,1005.7,46.6,309,1.3
51.0,99.105,False,0.0,26.325,39.912,32.868,225.0,180.0,202.0,306.0,98.117,HARD,26.0,1,3.0,,0,29.3,31.0,1005.6,46.7,0,0.0
52.0,100.819,False,0.0,26.468,40.574,33.777,222.0,177.0,206.0,308.0,98.117,HARD,27.0,1,4.0,,0,29.2,31.0,1005.5,46.5,180,1.3
53.0,99.384,False,0.0,27.023,39.838,32.523,211.0,180.0,205.0,311.0,98.117,HARD,28.0,1,4.0,,0,29.2,31.0,1005.6,46.5,238,0.7
54.0,98.661,False,0.0,26.251,39.826,32.584,220.0,181.0,204.0,307.0,98.117,HARD,29.0,1,4.0,,0,29.1,31.0,1005.5,46.0,286,1.7
55.0,98.252,False,0.0,26.186,39.633,32.433,222.0,183.0,204.0,312.0,98.117,HARD,30.0,1,4.0,,0,29.3,32.0,1005.5,46.1,322,1.2
56.0,99.018,False,0.0,26.053,39.898,33.067,225.0,182.0,203.0,309.0,98.117,HARD,31.0,1,4.0,,0,29.2,32.0,1005.5,46.1,285,1.3
