LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,82.881,False,0.0,,27.949,27.0,215.0,250.0,277.0,280.0,82.881,MEDIUM,1.0,,1.0,0.0,0,25.0,51.0,1006.8,45.3,136,3.0
2.0,80.596,False,0.0,25.604,27.925,27.067,218.0,251.0,276.0,281.0,80.596,MEDIUM,2.0,,1.0,0.0,0,25.0,50.0,1006.8,45.5,138,2.5
3.0,80.872,False,0.0,25.743,28.104,27.025,216.0,250.0,276.0,281.0,80.596,MEDIUM,3.0,,1.0,0.0,0,25.1,50.0,1006.9,45.3,121,3.4
4.0,80.671,False,0.0,25.651,27.991,27.029,215.0,251.0,276.0,281.0,80.596,MEDIUM,4.0,,1.0,0.0,0,25.1,50.0,1006.9,44.9,137,3.1
5.0,80.734,False,0.0,25.602,28.041,27.091,,251.0,276.0,282.0,80.596,MEDIUM,5.0,,1.0,0.0,0,25.3,51.0,1006.8,43.6,141,4.2
6.0,80.868,False,0.0,25.697,28.085,27.086,212.0,252.0,276.0,284.0,80.596,MEDIUM,6.0,,1.0,0.0,0,25.4,50.0,1006.8,42.7,129,3.3
7.0,80.868,False,0.0,25.734,28.186,26.948,214.0,250.0,276.0,284.0,80.596,MEDIUM,7.0,,1.0,0.0,0,25.1,52.0,1006.9,40.7,116,2.9
8.0,80.762,False,0.0,25.71,28.135,26.917,215.0,252.0,276.0,286.0,80.596,MEDIUM,8.0,,1.0,0.0,0,25.0,51.0,1006.8,40.5,137,1.9
9.0,80.543,False,0.0,25.629,27.978,26.936,219.0,255.0,277.0,287.0,80.543,MEDIUM,9.0,,1.0,0.0,0,25.1,51.0,1006.8,40.4,145,2.4
10.0,81.093,False,0.0,25.633,28.203,27.257,218.0,251.0,276.0,283.0,80.543,MEDIUM,10.0,,1.0,0.0,0,24.9,51.0,1006.8,40.1,131,1.5
11.0,80.885,False,0.0,25.704,28.03,27.151,,255.0,277.0,289.0,80.543,MEDIUM,11.0,,1.0,0.0,0,24.8,50.0,1006.8,39.6,123,3.4
12.0,81.287,False,0.0,25.804,28.255,27.228,216.0,251.0,276.0,287.0,80.543,MEDIUM,12.0,,1.0,0.0,0,24.7,50.0,1006.8,39.4,133,1.3
13.0,81.073,False,0.0,25.696,28.234,27.143,218.0,252.0,277.0,289.0,80.543,MEDIUM,13.0,1,1.0,0.0,0,25.0,49.0,1006.8,39.8,99,2.3
14.0,80.982,False,0.0,25.581,28.272,27.129,217.0,253.0,277.0,288.0,80.543,MEDIUM,14.0,1,1.0,0.0,0,25.0,50.0,1006.6,40.1,143,1.3
15.0,81.323,False,0.0,25.748,28.272,27.303,214.0,255.0,278.0,285.0,80.543,MEDIUM,15.0,1,1.0,0.0,0,25.1,49.0,1006.7,41.0,164,2.4
16.0,81.362,False,0.0,25.738,28.326,27.298,217.0,254.0,278.0,287.0,80.543,MEDIUM,16.0,1,1.0,0.0,0,25.1,49.0,1006.7,41.3,138,1.8
17.0,81.328,False,0.0,25.732,28.315,27.281,216.0,253.0,277.0,288.0,80.543,MEDIUM,17.0,1,1.0,0.0,0,25.1,49.0,1006.6,42.0,101,2.8
18.0,81.411,False,0.0,25.765,28.307,27.339,213.0,254.0,278.0,290.0,80.543,MEDIUM,18.0,1,1.0,0.0,0,25.1,47.0,1006.7,42.0,134,2.6
19.0,81.517,False,0.0,25.826,28.376,27.315,,252.0,277.0,288.0,80.543,MEDIUM,19.0,1,1.0,0.0,0,25.3,48.0,1006.6,42.2,137,3.7
20.0,81.55,False,0.0,25.731,28.433,27.386,216.0,253.0,277.0,290.0,80.543,MEDIUM,20.0,1,1.0,0.0,0,25.4,48.0,1006.7,42.3,118,4.2
21.0,81.608,False,0.0,25.888,28.323,27.397,214.0,253.0,279.0,289.0,80.543,MEDIUM,21.0,1,1.0,0.0,0,25.5,47.0,1006.5,42.0,123,1.7
22.0,81.763,False,0.0,25.802,28.448,27.513,,254.0,278.0,294.0,80.543,MEDIUM,22.0,1,1.0,0.0,0,25.5,48.0,1006.5,41.8,151,2.5
23.0,81.988,False,0.0,25.778,28.626,27.584,,255.0,278.0,287.0,80.543,MEDIUM,23.0,1,1.0,0.0,0,25.5,48.0,1006.4,42.2,111,3.0
24.0,86.212,True,30.289,25.862,28.604,31.746,215.0,255.0,,293.0,80.543,MEDIUM,24.0,1,1.0,0.0,0,25.5,46.0,1006.6,42.3,101,2.7
25.0,103.602,False,0.0,48.939,27.886,26.777,219.0,255.0,280.0,287.0,80.543,HARD,1.0,1,4.0,14.123,0,25.5,46.0,1006.5,42.1,123,2.8
26.0,80.482,False,0.0,25.444,28.057,26.981,218.0,255.0,280.0,288.0,80.482,HARD,2.0,1,3.0,13.017,0,25.3,45.0,1006.4,42.6,136,2.7
27.0,80.943,False,0.0,25.567,28.163,27.213,217.0,254.0,279.0,288.0,80.482,HARD,3.0,1,2.0,7.61,0,25.3,45.0,1006.5,43.0,140,3.0
28.0,80.709,False,0.0,25.598,28.087,27.024,,253.0,278.0,290.0,80.482,HARD,4.0,1,1.0,0.0,0,25.3,46.0,1006.4,42.0,138,5.0
29.0,80.615,False,0.0,25.528,28.108,26.979,215.0,254.0,278.0,292.0,80.482,HARD,5.0,1,1.0,0.0,0,25.4,46.0,1006.4,42.6,124,2.4
30.0,80.571,False,0.0,25.523,28.17,26.878,216.0,254.0,278.0,293.0,80.482,HARD,6.0,1,1.0,0.0,0,25.5,46.0,1006.5,42.5,104,2.0
31.0,80.545,False,0.0,25.429,28.108,27.008,,253.0,278.0,294.0,80.482,HARD,7.0,1,1.0,0.0,0,25.5,46.0,1006.3,42.4,137,2.1
32.0,80.713,False,0.0,25.456,28.238,27.019,217.0,254.0,279.0,294.0,80.482,HARD,8.0,1,1.0,0.0,0,25.6,46.0,1006.4,42.3,143,2.5
33.0,81.141,False,0.0,25.78,28.264,27.097,207.0,254.0,280.0,295.0,80.482,HARD,9.0,1,1.0,0.0,0,25.7,46.0,1006.3,42.5,183,2.4
34.0,80.76,False,0.0,25.491,28.155,27.114,212.0,255.0,280.0,295.0,80.482,HARD,10.0,1,1.0,0.0,0,25.6,45.0,1006.2,42.9,138,1.8
35.0,80.8,False,0.0,25.532,28.176,27.092,217.0,254.0,280.0,296.0,80.482,HARD,11.0,1,1.0,0.0,0,25.6,44.0,1006.2,42.6,139,4.2
36.0,80.704,False,0.0,25.508,28.082,27.114,218.0,256.0,281.0,297.0,80.482,HARD,12.0,1,1.0,0.0,0,25.7,45.0,1006.2,42.6,119,3.9
37.0,80.484,False,0.0,25.385,28.131,26.968,216.0,254.0,281.0,296.0,80.482,HARD,13.0,1,1.0,0.0,0,25.8,45.0,1006.2,42.3,121,2.1
38.0,80.366,False,0.0,25.301,28.086,26.979,,253.0,280.0,295.0,80.366,HARD,14.0,1,1.0,0.0,0,25.7,46.0,1006.2,42.4,131,2.9
