LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,105.059,False,0,,39.491,33.673,286.0,127.0,160.0,311.0,105.059,MEDIUM,1.0,2,3.0,0.0,0,19.8,50.0,785.5,37.0,282,1.3
2.0,138.259,False,0,61.769,47.111,29.379,114.0,195.0,203.0,201.0,105.059,MEDIUM,2.0,1,1.0,0.0,0,20.0,50.0,785.4,36.6,318,2.9
3.0,134.297,False,0,57.82,47.214,29.263,118.0,196.0,199.0,124.0,105.059,MEDIUM,3.0,1,1.0,0.0,0,20.0,50.0,785.5,36.1,291,2.7
4.0,129.792,False,0,53.334,46.2,30.258,111.0,244.0,199.0,120.0,105.059,MEDIUM,4.0,1,1.0,0.0,0,20.0,52.0,785.3,36.1,52,0.9
5.0,130.292,False,0,54.244,46.188,29.86,134.0,230.0,201.0,141.0,105.059,MEDIUM,5.0,1,1.0,0.0,0,20.0,51.0,785.3,36.0,289,1.0
6.0,124.357,False,0,39.779,45.995,38.583,202.0,199.0,245.0,196.0,105.059,MEDIUM,6.0,1,1.0,0.0,0,20.1,51.0,785.3,35.7,301,2.5
7.0,81.442,False,0,29.158,31.408,20.876,283.0,277.0,245.0,321.0,81.442,MEDIUM,7.0,1,1.0,0.0,0,20.2,51.0,785.3,37.2,298,1.7
8.0,81.475,False,0,29.099,31.614,20.762,287.0,277.0,245.0,322.0,81.442,MEDIUM,8.0,1,1.0,0.0,0,20.3,50.0,785.3,37.7,301,2.9
9.0,84.027,False,0,30.241,32.275,21.511,283.0,283.0,244.0,315.0,81.442,MEDIUM,9.0,1,2.0,0.659,0,20.2,51.0,785.2,36.5,246,2.4
10.0,84.675,False,0,29.066,34.193,21.416,272.0,281.0,244.0,345.0,81.442,MEDIUM,10.0,1,3.0,2.896,0,20.1,50.0,785.2,36.6,267,1.8
11.0,81.71,False,0,28.67,32.008,21.032,292.0,280.0,245.0,344.0,81.442,MEDIUM,11.0,1,3.0,2.759,0,20.1,50.0,785.1,36.9,276,1.5
12.0,81.712,False,0,29.047,31.641,21.024,285.0,280.0,244.0,326.0,81.442,MEDIUM,12.0,1,3.0,2.956,0,20.2,50.0,785.2,36.7,308,1.5
13.0,81.884,False,0,29.011,31.822,21.051,289.0,279.0,244.0,330.0,81.442,MEDIUM,13.0,1,3.0,3.125,0,20.1,50.0,785.3,36.5,321,3.6
14.0,81.758,False,0,28.955,31.632,21.171,286.0,280.0,244.0,329.0,81.442,MEDIUM,14.0,1,3.0,3.408,0,20.1,50.0,785.2,35.6,271,1.8
15.0,82.051,False,0,29.019,31.761,21.271,285.0,279.0,243.0,330.0,81.442,MEDIUM,15.0,1,3.0,3.943,0,20.1,51.0,785.2,34.8,321,1.4
16.0,82.08,False,0,28.958,31.878,21.244,288.0,281.0,244.0,,81.442,MEDIUM,16.0,2,3.0,4.433,0,20.0,51.0,785.1,34.8,307,1.9
17.0,82.017,False,0,28.989,31.742,21.286,,279.0,244.0,,81.442,MEDIUM,17.0,2,3.0,4.438,0,20.0,51.0,785.1,34.7,331,3.2
18.0,82.34,False,0,29.325,31.759,21.256,287.0,279.0,244.0,329.0,81.442,MEDIUM,18.0,2,3.0,5.013,0,20.3,50.0,785.0,36.6,336,2.6
19.0,82.362,False,0,29.119,31.883,21.36,,280.0,243.0,328.0,81.442,MEDIUM,19.0,2,3.0,5.66,0,20.4,49.0,784.9,37.3,325,2.3
20.0,82.357,False,0,29.092,31.945,21.32,288.0,280.0,245.0,327.0,81.442,MEDIUM,20.0,2,3.0,6.228,0,20.5,49.0,785.0,37.8,345,2.4
21.0,82.325,False,0,29.116,31.979,21.23,287.0,280.0,244.0,,81.442,MEDIUM,21.0,2,3.0,7.14,0,20.4,49.0,785.0,37.8,314,2.1
22.0,82.574,False,0,29.122,32.097,21.355,284.0,278.0,244.0,329.0,81.442,MEDIUM,22.0,2,3.0,8.032,0,20.5,49.0,784.9,37.8,289,2.1
23.0,82.229,False,0,29.067,31.977,21.185,283.0,280.0,244.0,328.0,81.442,MEDIUM,23.0,2,3.0,8.745,0,20.8,49.0,785.0,38.1,282,1.3
24.0,82.455,False,0,29.089,32.054,21.312,286.0,279.0,244.0,,81.442,MEDIUM,24.0,2,3.0,9.772,0,20.9,48.0,784.9,38.6,278,2.7
