LapNumber,LapTime,PitStop,PitTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,PersonalBestTime,Compound,TyreLife,TrackStatus,Position,TimeGapToLeader,TimeGapToBehind,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed
1.0,117.183,False,0.0,,52.573,29.298,313.0,202.0,217.0,300.0,117.183,MEDIUM,1.0,2,9.0,5.271,0,21.0,49.0,978.2,42.6,321,1.3
2.0,109.828,False,0.0,30.82,49.592,29.416,339.0,201.0,220.0,315.0,109.828,MEDIUM,2.0,2,8.0,4.859,0,21.0,48.0,978.1,42.4,311,1.8
3.0,110.141,False,0.0,30.975,49.693,29.473,327.0,201.0,219.0,307.0,109.828,MEDIUM,3.0,2,8.0,5.494,0,21.2,49.0,978.2,42.6,149,1.2
4.0,110.055,False,0.0,31.02,49.636,29.399,338.0,201.0,220.0,306.0,109.828,MEDIUM,4.0,1,8.0,5.741,0,21.3,48.0,978.2,42.7,8,2.2
5.0,110.138,False,0.0,31.118,49.599,29.421,332.0,201.0,219.0,308.0,109.828,MEDIUM,5.0,1,8.0,6.503,0,21.0,49.0,978.2,42.4,3,1.2
6.0,110.073,False,0.0,30.92,49.795,29.358,338.0,202.0,218.0,309.0,109.828,MEDIUM,6.0,1,8.0,7.176,0,21.3,50.0,978.3,42.7,287,1.1
7.0,110.146,False,0.0,31.044,49.7,29.402,336.0,200.0,218.0,307.0,109.828,MEDIUM,7.0,1,8.0,7.965,0,21.3,50.0,978.1,42.7,59,1.3
8.0,110.094,False,0.0,30.957,49.759,29.378,,199.0,219.0,309.0,109.828,MEDIUM,8.0,1,8.0,8.393,0,21.5,48.0,978.0,42.7,6,2.8
9.0,110.609,False,0.0,30.938,50.214,29.457,338.0,199.0,219.0,310.0,109.828,MEDIUM,9.0,1,8.0,9.298,0,21.4,49.0,978.1,43.1,335,3.3
10.0,114.655,True,23.137,31.005,49.825,33.825,341.0,199.0,,308.0,109.828,MEDIUM,10.0,1,8.0,14.002,0,21.4,49.0,978.0,43.3,36,2.2
11.0,122.789,False,0.0,45.573,48.109,29.107,325.0,196.0,221.0,310.0,109.828,HARD,1.0,1,13.0,24.719,0,21.6,51.0,978.0,43.3,2,2.3
12.0,108.403,False,0.0,30.615,48.559,29.229,339.0,205.0,219.0,315.0,108.403,HARD,2.0,1,10.0,19.031,0,21.5,51.0,978.1,42.9,1,2.4
13.0,108.431,False,0.0,31.082,48.239,29.11,323.0,204.0,218.0,312.0,108.403,HARD,3.0,1,9.0,17.789,0,21.6,51.0,978.1,42.8,354,1.4
14.0,108.153,False,0.0,30.851,48.222,29.08,342.0,204.0,222.0,,108.153,HARD,4.0,1,8.0,16.895,0,21.7,50.0,978.1,43.0,21,1.1
15.0,108.229,False,0.0,30.811,48.342,29.076,339.0,203.0,221.0,313.0,108.153,HARD,5.0,1,8.0,13.972,0,21.7,50.0,978.1,43.0,21,1.1
16.0,108.509,False,0.0,30.808,48.571,29.13,341.0,203.0,218.0,315.0,108.153,HARD,6.0,1,7.0,13.32,0,21.8,48.0,978.1,42.8,319,1.5
17.0,108.431,False,0.0,30.753,48.584,29.094,342.0,202.0,220.0,311.0,108.153,HARD,7.0,1,7.0,12.92,0,21.9,49.0,978.1,43.3,192,1.2
18.0,108.896,False,0.0,30.775,48.975,29.146,,202.0,219.0,313.0,108.153,HARD,8.0,1,7.0,12.774000000000001,0,22.0,50.0,978.0,43.3,49,1.7
19.0,108.578,False,0.0,30.879,48.583,29.116,337.0,206.0,217.0,314.0,108.153,HARD,9.0,1,7.0,12.3,0,22.0,47.0,978.0,42.8,147,1.4
20.0,109.134,False,0.0,30.947,48.912,29.275,,204.0,219.0,311.0,108.153,HARD,10.0,1,7.0,9.84,0,21.7,48.0,978.1,42.6,15,0.4
21.0,109.273,False,0.0,30.823,49.246,29.204,344.0,199.0,220.0,314.0,108.153,HARD,11.0,1,5.0,10.717,0,21.5,47.0,977.9,43.0,7,1.6
22.0,108.448,False,0.0,31.091,48.204,29.153,316.0,204.0,217.0,313.0,108.153,HARD,12.0,1,5.0,10.797,0,21.7,47.0,978.0,43.3,339,1.5
23.0,108.494,False,0.0,31.211,48.197,29.086,313.0,205.0,218.0,312.0,108.153,HARD,13.0,1,5.0,10.953,0,21.8,47.0,978.0,43.3,15,1.4
24.0,108.154,False,0.0,31.173,48.096,28.885,315.0,207.0,219.0,313.0,108.153,HARD,14.0,1,5.0,11.079,0,21.7,47.0,977.9,43.5,2,3.1
25.0,107.921,False,0.0,31.127,47.886,28.908,,205.0,219.0,314.0,107.921,HARD,15.0,1,5.0,11.155,0,21.6,49.0,978.0,43.5,338,1.3
26.0,107.815,False,0.0,31.124,47.815,28.876,316.0,206.0,220.0,,107.815,HARD,16.0,1,4.0,6.923,0,21.6,50.0,978.0,44.1,36,1.4
27.0,107.431,False,0.0,31.032,47.549,28.85,317.0,206.0,219.0,315.0,107.431,HARD,17.0,1,3.0,6.885,0,21.9,50.0,978.0,43.5,6,1.9
28.0,112.026,True,22.928,31.021,47.724,33.281,316.0,205.0,,,107.431,HARD,18.0,1,4.0,11.302,0,21.7,49.0,978.0,43.5,250,2.2
29.0,120.489,False,0.0,45.265,46.585,28.639,313.0,211.0,220.0,311.0,107.431,MEDIUM,1.0,1,7.0,24.138,0,21.3,49.0,978.0,43.7,16,1.9
30.0,106.447,False,0.0,30.611,47.026,28.81,336.0,209.0,220.0,,106.447,MEDIUM,2.0,1,5.0,18.847,0,21.5,48.0,977.9,44.0,20,2.6
31.0,106.363,False,0.0,30.95,46.698,28.715,316.0,208.0,220.0,310.0,106.363,MEDIUM,3.0,1,5.0,16.4,0,21.7,49.0,978.0,44.1,18,3.2
32.0,106.128,False,0.0,30.875,46.512,28.741,313.0,210.0,220.0,316.0,106.128,MEDIUM,4.0,1,5.0,14.932,0,21.9,50.0,978.0,44.0,3,2.2
33.0,106.417,False,0.0,30.904,46.67,28.843,311.0,207.0,221.0,314.0,106.128,MEDIUM,5.0,1,5.0,14.034,0,21.9,50.0,978.0,43.5,18,2.8
34.0,106.63,False,0.0,30.957,46.821,28.852,312.0,207.0,221.0,315.0,106.128,MEDIUM,6.0,1,5.0,13.232,0,21.8,50.0,978.1,42.4,9,2.2
35.0,107.009,False,0.0,30.947,47.264,28.798000000000002,,205.0,221.0,314.0,106.128,MEDIUM,7.0,1,5.0,12.679,0,21.6,49.0,978.1,41.8,355,1.8
36.0,107.156,False,0.0,30.906,47.253,28.997,315.0,206.0,221.0,,106.128,MEDIUM,8.0,1,5.0,12.215,0,21.5,48.0,978.1,42.5,13,1.9
37.0,107.2,False,0.0,30.765,47.596,28.839,328.0,204.0,221.0,316.0,106.128,MEDIUM,9.0,1,5.0,11.496,0,21.4,49.0,978.1,42.9,251,1.4
38.0,107.177,False,0.0,30.85,47.473,28.854,316.0,207.0,220.0,317.0,106.128,MEDIUM,10.0,1,5.0,11.073,0,21.9,47.0,978.2,43.1,335,1.4
39.0,107.244,False,0.0,30.883,47.479,28.882,314.0,199.0,221.0,,106.128,MEDIUM,11.0,1,5.0,10.521,0,21.9,47.0,978.1,43.2,332,2.4
40.0,107.227,False,0.0,30.646,47.673,28.908,332.0,206.0,221.0,316.0,106.128,MEDIUM,12.0,1,5.0,10.117,0,22.1,48.0,978.1,43.2,315,1.9
41.0,107.354,False,0.0,30.598,47.92,28.836,333.0,204.0,223.0,,106.128,MEDIUM,13.0,1,5.0,9.717,0,22.0,49.0,978.2,42.8,5,2.0
42.0,107.387,False,0.0,30.637,47.949,28.801,341.0,208.0,224.0,319.0,106.128,MEDIUM,14.0,1,5.0,9.639,0,21.8,47.0,978.2,42.3,336,1.7
43.0,107.102,False,0.0,30.579,47.831,28.692,335.0,208.0,224.0,317.0,106.128,MEDIUM,15.0,1,5.0,9.44,0,21.5,48.0,978.1,42.5,2,1.7
44.0,106.899,False,0.0,30.605,47.569,28.725,334.0,206.0,223.0,,106.128,MEDIUM,16.0,1,5.0,9.226,0,21.4,48.0,978.1,42.9,352,1.9
